X,CCX3MWT1,CCX3MWT3,CCX3MWT4,CCX3MWT5,CCX3MWT6,CCX3MTG1,CCX3MTG3,CCX3MTG4,CCX3MTG5,CCX3MTG6,CCX6MWT1,CCX6MWT2,CCX6MWT3,CCX6MWT4,CCX6MWT5,CCX6MTG1,CCX6MTG3,CCX6MTG4,CCX6MTG5,CCX6MTG6
ENSMUSG00000025909,10.28419141,10.23981693,10.364414,10.18845407,10.32080707,10.32309262,10.33251195,10.33925918,10.37702881,10.30166419,10.15310484,10.20697028,10.19602463,10.36806386,10.35553954,10.01713326,10.11028765,9.907654004,10.01638538,9.999225811
ENSMUSG00000025911,9.216934128,9.182879313,9.206782537,9.130116149,9.267437513,9.195971543,9.109283764,9.013328657,9.170864445,9.178315777,9.392662791,9.332954738,9.502861626,9.272630904,9.293308965,8.973141955,9.263047921,9.07397187,8.990246556,9.318019888
ENSMUSG00000025912,7.864953111,7.658249198,7.923110752,7.864980048,7.921434545,7.853687996,7.844976203,7.799701194,7.812603047,7.783720159,7.849231575,7.76601443,7.839531786,7.760256427,7.820328813,8.179061342,8.024031773,8.202634655,8.343706893,7.89022642
ENSMUSG00000025920,12.73402629,12.64876597,12.63154443,12.66472934,12.70782328,12.63635599,12.64575241,12.70170676,12.69413434,12.64398642,12.61602894,12.63449291,12.5752791,12.67722585,12.65459284,12.44734756,12.5325427,12.33912453,12.39745702,12.48071391
ENSMUSG00000025931,12.51526329,12.70196355,12.54224497,12.52720046,12.58855297,12.46034256,12.54689653,12.48793016,12.4397613,12.51127202,12.56984998,12.42987333,12.5030379,12.46786733,12.55933368,12.16074096,12.33332833,12.22091939,12.24301591,12.26128799
ENSMUSG00000025939,11.11434457,11.12464549,11.13215463,11.07157074,11.0770606,11.13899136,11.10149242,11.11809249,11.07700248,11.21107321,11.01874197,10.99772011,11.06904238,11.00493762,11.03693938,10.82396392,10.96630513,10.81724756,10.84214423,10.94511095
ENSMUSG00000025958,11.39710838,11.36743365,11.44764211,11.33451225,11.49148621,11.36380203,11.45349638,11.43290674,11.41784799,11.49629867,11.21629098,11.29968377,11.26115574,11.15045964,11.24569419,11.30830918,11.15414364,11.20308976,11.23563344,11.15347844
ENSMUSG00000025964,13.17025778,13.11494484,13.1599469,13.15701163,13.12584435,13.12574761,13.06643881,13.17804806,13.15063242,13.15177842,13.05417478,13.07284292,13.03866209,13.13975032,13.11591695,12.80974045,13.04101684,12.77369576,12.80161007,12.93933116
ENSMUSG00000025981,9.95763629,10.02102663,9.912726796,10.04889823,10.26382004,9.968255209,10.06580125,9.96591968,10.11989016,10.18673413,9.616720993,9.678131955,9.789842344,10.00383547,9.747035356,9.656341015,9.888187009,9.983070791,10.09579956,9.791608189
ENSMUSG00000025986,13.73324535,13.68074466,13.7604278,13.76056988,13.65262958,13.74909212,13.63065312,13.76720333,13.75562695,13.68329157,13.60515088,13.59203156,13.55948273,13.69636865,13.7128391,13.48531294,13.42899865,13.29433131,13.30665034,13.41700556
ENSMUSG00000025997,7.680338464,7.477736053,7.456469733,7.683027623,7.65570283,7.636213197,7.633075537,7.658868427,7.656391369,7.73872906,7.660520366,7.50147272,7.642610193,7.598217708,7.644458941,7.944376342,7.775785566,7.938263396,8.031673679,7.660345221
ENSMUSG00000026000,12.71403193,12.71511907,12.77949414,12.70380934,12.72942156,12.66957498,12.63108518,12.69516759,12.62940318,12.62725943,12.74736848,12.7680394,12.72008763,12.69139017,12.71244498,12.4796915,12.55714496,12.26069242,12.33236438,12.47794961
ENSMUSG00000026014,11.95679268,11.99847873,11.9670163,12.11516794,12.09931559,11.97852493,12.05721693,12.04663452,12.12374531,12.18101752,11.80310914,11.82743617,11.86257853,11.95463388,11.95026237,11.84189385,11.80541657,11.77740655,11.80755273,11.78113062
ENSMUSG00000026029,6.574043827,6.475419213,6.676018248,6.412954543,6.671936725,6.567113862,6.58407572,6.566688222,6.550672376,6.674691074,6.662845725,6.574751614,6.591712665,6.641846286,6.531385572,7.317424758,6.824644717,7.628170736,7.447209625,7.094891166
ENSMUSG00000026031,9.72804683,9.774484589,9.766556815,9.620393512,9.765052015,9.941569973,9.769504525,9.873335393,9.835457584,9.820218245,9.823591672,9.783020716,9.798325494,9.651507942,9.710263483,10.48379921,9.949418969,10.61364476,10.59496232,10.14619609
ENSMUSG00000026042,7.106644642,7.262825829,7.218601243,7.22670309,7.232190369,7.262593844,7.282574395,7.036292653,7.20824977,7.259793506,7.498585864,7.31635425,7.434066023,7.201066723,7.246198606,7.760173347,7.307355536,7.881329458,7.893567314,7.535306834
ENSMUSG00000026058,8.357367771,8.203568947,8.315670974,8.255391218,8.214800292,8.195916285,8.149646403,8.166962331,8.294554168,8.224188225,8.186876837,8.29860459,8.096991546,8.237469836,8.229751632,8.182229799,7.984784169,8.023230704,8.074529345,7.952773043
ENSMUSG00000026072,7.46183642,7.390799731,7.592809572,7.533599336,7.64657665,7.653880724,7.418860764,7.506985143,7.536852254,7.644017986,7.550628299,7.324077858,7.49201738,7.571064541,7.553610222,8.203616078,7.825669559,8.546312884,8.358377137,7.820638076
ENSMUSG00000026074,12.44834218,12.52657671,12.48255108,12.49365105,12.50762254,12.53798878,12.62948233,12.59739319,12.62237372,12.63595132,12.52244058,12.43004041,12.47279948,12.44358551,12.38176855,12.82090526,12.5636877,12.84922396,12.91340518,12.70089183
ENSMUSG00000026088,8.162280025,8.029249744,8.183428064,8.104084408,8.215168165,8.089814744,8.04365326,8.08817412,8.369149947,8.174541094,8.180307079,7.994171329,7.975402772,8.298335373,8.230667659,8.345329143,8.167027194,8.481213754,8.543189081,8.249778499
ENSMUSG00000026104,8.6550408,8.702032511,8.778380454,8.776967488,8.733968159,8.93135797,8.808739046,8.916576368,8.70985098,8.878001687,8.944241268,8.719967252,8.910793338,8.738716327,8.734906311,10.45005363,9.56075272,10.38754006,10.34853239,9.863608768
ENSMUSG00000026121,9.295509325,9.294973165,9.336177378,9.292036815,9.267997241,9.344426483,9.315644395,9.373628449,9.216479095,9.213719993,9.329436729,9.313245191,9.490203958,9.365907845,9.315282292,9.42823538,9.472665096,9.535126781,9.598543502,9.43608054
ENSMUSG00000026135,11.23676786,11.37606336,11.2665453,11.40045111,11.35440926,11.71029467,11.7506257,11.66922905,11.78228754,11.75477858,11.23172609,11.21227459,11.32833749,11.41848128,11.32175945,11.62112602,11.73424311,11.82796283,11.83613358,11.69652648
ENSMUSG00000026142,8.414980572,8.433629963,8.353917231,8.379111351,8.51414074,8.366649271,8.258333625,8.467672241,8.424219242,8.370877781,8.61938495,8.410142193,8.615827684,8.43764606,8.462170549,8.638912138,8.783006705,8.742653782,8.691884944,8.718183841
ENSMUSG00000026158,12.78552027,12.65277812,12.81600375,12.77784245,12.81141233,12.77175358,12.79391347,12.80632242,12.88273084,12.78858428,12.63755332,12.67063039,12.58146182,12.74348376,12.76142534,12.51317532,12.67967531,12.47097419,12.46623051,12.56933038
ENSMUSG00000026163,13.17503355,13.09115093,13.10211705,13.00937164,13.11701042,13.21493069,13.10233445,13.06973742,13.19774063,13.18801025,12.98798179,13.03869499,12.95208762,13.06102359,13.04543713,12.86558193,12.9509958,12.60357187,12.75676286,12.82305364
ENSMUSG00000026167,8.203076741,8.482228386,8.184111699,8.472167815,8.404735469,8.242858597,8.434270186,8.411565151,8.153239913,8.271869537,8.392544534,8.299376028,8.379693109,8.518854202,8.520519601,8.026949079,8.242637871,7.983276227,8.108757945,8.117750988
ENSMUSG00000026170,7.15097067,7.119977415,7.197957424,7.135358786,7.196297686,7.237352206,7.336110597,7.225363081,7.212613977,7.242983276,7.615343211,7.349209748,7.280435546,7.351607262,7.391614583,7.355774389,7.403101019,7.683004664,7.771363714,7.468214538
ENSMUSG00000026172,9.288238756,9.283898623,9.351004946,9.413581764,9.373023042,9.770139866,9.84953879,9.729677808,9.757903947,9.822219279,9.442138001,9.295259797,9.312711384,9.378151116,9.413099819,9.83338609,9.754320471,9.691556813,9.539022117,9.735151409
ENSMUSG00000026173,9.905875717,10.20612065,9.957683757,10.12229754,10.01709874,10.4176783,10.45656729,10.32479564,10.47585858,10.45919292,10.11592732,9.918194844,10.14896599,9.985091821,10.0695725,10.67172532,10.70715167,11.00797926,10.90377678,10.67701778
ENSMUSG00000026176,9.426606115,9.571177399,9.543989585,9.52656368,9.545919231,9.298090809,9.649775396,9.428827263,9.503652464,9.41647462,9.703840771,9.577422375,9.480110056,9.555036796,9.608649814,9.823623768,9.755072366,9.935934308,9.795157957,9.70173959
ENSMUSG00000026177,6.903761797,7.028153041,6.709262565,6.745194067,7.010609912,6.909828496,6.930647743,6.894315617,6.921078091,6.848386306,6.818511985,6.857615328,7.010659651,7.065312459,6.992981098,8.070499661,7.589318099,8.574995077,8.231828964,7.911156698
ENSMUSG00000026185,12.92556736,12.83313229,12.99004087,12.92502957,12.93806009,12.82124065,12.89728139,12.99416762,12.93954469,12.91163888,12.8698348,12.9128344,12.87458014,12.88028767,12.93292216,13.19406007,12.88871341,13.19149739,13.29391575,13.0294503
ENSMUSG00000026188,9.343892015,9.341707913,9.388228916,9.258178644,9.461944298,9.350701783,9.352707635,9.415479611,9.364328859,9.435709137,9.231504558,9.167328533,9.21359903,9.343602884,9.24579755,9.112562188,9.203393335,9.05079214,9.037722514,9.123554191
ENSMUSG00000026193,10.98137307,11.17589855,11.27556635,11.15794959,11.10774568,11.14291217,11.31841793,11.23048225,11.16355023,11.26514802,11.1808948,10.73803968,11.16291791,10.94822945,11.15215206,11.56627069,11.46914414,11.77889354,11.69287465,11.46789197
ENSMUSG00000026202,14.2488312,14.39054942,14.32347704,14.42255868,14.36638336,14.29183169,14.3763547,14.29975012,14.32839511,14.3563483,14.29290241,14.27870176,14.20946199,14.33644603,14.33779946,14.04611551,14.22713876,13.92161409,13.95565011,14.14915005
ENSMUSG00000026220,8.5653198,8.347618714,8.420080073,8.436636506,8.391883296,8.447034336,8.437234407,8.463427432,8.573087379,8.439566768,8.404200744,8.244646849,8.437413153,8.421622983,8.326816031,8.297410951,8.425707507,8.166051607,8.282010154,8.272805975
ENSMUSG00000026222,7.239069865,7.224179304,7.294015662,7.33151023,7.217255495,7.425957043,7.631356228,7.575269888,7.723377843,7.460969629,7.385734231,7.361640733,7.417732906,7.327543605,7.297831598,8.811859759,7.951214346,8.963877801,8.793603743,8.246795933
ENSMUSG00000026227,8.853031978,8.779202116,9.03287122,8.880727478,8.999089023,8.784078047,8.959990803,8.896373998,8.987447078,8.914029556,9.098301284,8.970598516,8.999384837,8.901479422,8.897217625,9.220314787,9.150503598,9.231789749,9.303159454,9.136969383
ENSMUSG00000026235,13.10898961,12.99500692,13.2004974,13.09730617,13.08262915,13.10375941,13.07702055,13.22824598,13.13594966,13.10626746,12.93680064,12.96733401,12.92761575,13.050505,13.03265776,12.76509111,12.85894646,12.62000482,12.6259692,12.78393932
ENSMUSG00000026249,12.56288728,12.56968817,12.53033283,12.50324692,12.55068234,12.53336222,12.56016896,12.5248685,12.55464153,12.5761197,12.7489522,12.53434168,12.70545464,12.52777738,12.58682987,12.74816634,12.80138075,12.85705069,12.79732595,12.71002411
ENSMUSG00000026255,9.514844204,9.520840794,9.548660525,9.591163876,9.616026154,9.615082093,9.808120713,9.785575889,9.761673596,9.754874588,9.960354388,9.705875597,9.790557836,9.85464443,9.66897359,9.399546863,9.942965461,9.545564622,9.674350054,9.935168653
ENSMUSG00000026259,13.71192012,13.86764828,13.86031443,13.88864437,13.79619839,13.83000992,13.83342816,13.81948086,13.77774704,13.8090859,13.84571953,13.83558473,13.76521768,13.82832867,13.88587353,13.54622411,13.80410992,13.42212885,13.43333404,13.72752666
ENSMUSG00000026269,10.51220283,10.55603394,10.37417037,10.63448145,10.49633567,10.51414662,10.64602684,10.42144877,10.5132507,10.56894662,10.67788121,10.6382573,10.6627631,10.64786581,10.62430388,10.75527113,10.74015073,10.84292865,10.80109159,10.73349466
